# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709840114393854 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 47 47 43 0 0 0 198544 38843874 0 38821965 3260116 378580 7035895763 413848 23090481149 23086662414 0 6272941 124642585 3.197824 407 407 3334144 2441225 3 99 0.511324 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709840119947977 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 48 48 44 0 0 0 199019 39142125 0 39120105 3344930 380672 7041142730 414117 23090481149 23090481149 0 6406408 124772999 3.179939 397 397 3252224 2404305 5 106 0.510943 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709840864296902 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 48 48 44 0 0 0 199126 39144241 0 39120105 3348040 423144 7785393827 455863 25440851494 23090481149 0 6406408 124772999 3.179759 397 397 3252224 2404305 5 61 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709840871458419 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 50 50 46 0 0 0 200185 39260110 0 39235730 3364626 423272 7792426967 457293 25442768050 25442768050 0 6673342 134903528 3.421622 436 436 3571712 2627530 15154 812 0.510792 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709841347387196 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 50 50 46 0 0 0 200248 39262248 0 39235730 3367578 449124 8268210257 492447 26674811528 25442768050 0 6673342 134903528 3.421431 435 435 3563520 2609130 24 524 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709841357061757 4 0 1 3 4 4 0 0 0 0 0 0 0 3 3 0 50 50 47 0 0 0 200248 39262248 0 48904359 3451422 449124 8268210257 492447 26674811528 26674811528 0 6673342 144782184 3.660165 435 435 3563520 2609130 24 499 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709841362973097 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 51 51 47 0 0 0 200862 48931107 0 48904359 3451469 449230 8274119643 493419 26674811528 26674811528 0 6806809 144782184 2.942413 435 435 3563520 2609130 24 454 0.511601 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709841368566038 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 52 52 48 0 0 0 201495 49240104 0 49213215 3546494 449335 8279307043 493991 26680686452 26680686452 0 6940274 144905939 2.928947 388 388 3178496 2337775 120 423 0.510875 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842039491818 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 52 52 48 0 0 0 201591 49243173 0 49213215 3551223 490851 8950123307 541307 27853714544 26680686452 0 6940274 144905939 2.928760 383 383 3137536 2317629 7 225 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842049400648 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 56 56 52 0 0 0 204016 49394704 0 49364194 3634286 491162 8959803463 543526 27858172762 27858172762 0 7474142 155202729 3.127918 401 401 3284992 2414315 29 475 0.509900 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
